-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00,-9.647193733219543432e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00,-9.647193733219543432e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00,-9.647193733219543432e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.647193733219543432e+00
-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631034583549908490e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.631680949536693959e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.633620047497050365e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.636851877430977709e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00,-9.641376439338475990e+00
